order_id,customer_id,order_date,order_amount,order_status,shipping_address,payment_id,payment_date,payment_amount,payment_method,payment_status
5c27b065-9325-4010-8a70-40faedd34e9c,5995,06-07-2023 00:00,173.45,pending,"697 Wiley Inlet Apt. 360, Lake Kathyton, CT 06285",a580fc70-1215-43f9-8684-850715730726,24-01-2022 00:01,179.45,credit card,pending
629de8ce-a608-4639-b085-f6d04d2e9edf,1427,28-02-2025 00:00,186.04,delivered,"64106 Jeffrey Meadow, Bellland, UT 85160",66eda259-7df9-41b1-9898-be17e160bc51,05-01-2025 00:02,446.84,bank transfer,completed
60fbec4a-405f-4af3-aebf-12f28cbedb0f,5043,16-04-2022 00:00,219.5,shipped,"3579 David Stravenue, South Derektown, MO 91921",27059258-a3da-4461-b20b-9f105ff9e961,29-01-2024 00:06,339.6,credit card,failed
591c6162-2be2-4998-8b7f-de6d0ceaaca6,1630,18-09-2021 00:00,265.12,pending,"0926 Adrian Shores, Port Susanville, TN 98784",3f7d854e-e6b4-40f5-8f48-421b08065572,03-01-2021 00:06,259.38,paypal,failed
12ee57b2-97dd-4aa2-bd33-c8f1c1400d2f,8558,15-03-2025 00:00,91.58,pending,"671 Oscar Rapids, South Brandy, PA 82370",8d7c92d7-f8ed-43aa-b2a1-3e2069f3be7b,26-01-2020 00:09,6.51,bank transfer,completed
e59ddeb8-1227-41a4-8402-ff74bd9eb197,1893,08-01-2023 00:00,348.08,shipped,"52964 Turner Pike, Kathleenbury, AS 98410",934550f3-ab8e-41ff-ac00-dd8ee9fe9071,20-01-2021 00:04,137.3,paypal,failed
81baa411-442b-43bc-b849-a7109fe88915,2494,30-06-2024 00:00,65.94,pending,"741 Maldonado Estates, Austinchester, WV 27939",bee0c133-cfc7-46b2-9518-dcddd9a8510b,19-01-2023 00:08,445.37,credit card,failed
cbb6f341-e517-47ed-a06a-dd85e23d2358,6946,08-05-2023 00:00,51.8,delivered,"555 Gabrielle Brook, West Nicoleton, NY 15551",6a6c8719-d8f8-48d1-a201-773d9a766459,03-01-2024 00:07,150.93,credit card,pending
436a9537-cbc0-455c-83a0-3b62f6cbd55e,3619,25-10-2020 00:00,195.55,pending,"34243 Rivera Ford, South Katrinaberg, PR 73934",91df0d5b-1ee2-40eb-b798-d25560398543,16-01-2022 00:08,319.93,paypal,pending
69b5b843-2a03-485c-bd18-f1d45ebc0364,9904,22-03-2024 00:00,405.65,delivered,"7799 Daniel Field Suite 983, Lake Kevinmouth, NH 54460",22f21af1-8bf6-4c5f-954a-4826c79d375c,20-01-2022 00:08,98.32,credit card,pending
0b891369-602d-4de8-ae21-d9273cb51b9a,9084,03-03-2025 00:00,126.56,delivered,"1160 Faulkner Ports Suite 015, East Darren, IL 26901",46804480-81ba-4fdd-a3b1-86ba302ed766,21-01-2024 00:05,341.21,paypal,failed
873b27dc-e768-4e09-bbd4-d8ca764150fe,2300,29-06-2021 00:00,304.6,shipped,"PSC 1399, Box 7992, APO AA 14280",30a45e2e-b8fd-47aa-a2e2-9249d4e663f6,20-01-2023 00:12,158.76,paypal,failed
72fbf80b-e753-4f2a-b355-1ea790e49459,1803,29-09-2022 00:00,63.35,shipped,"USS Murray, FPO AP 92781",612e45f8-3f3c-46c9-bf3d-7e5afae604a6,13-01-2023 00:07,382.35,bank transfer,completed
9694ae49-0efe-4c1f-942e-2b854b065060,6901,22-05-2023 00:00,466.43,shipped,"078 Paul Estate, East James, VT 66174",487f5848-be38-4a7e-971a-8d876f9ab092,05-01-2020 00:10,270.68,credit card,failed
8a660efb-5e93-4f00-86e9-d53f54380a44,6728,15-01-2021 00:00,284.6,delivered,"56688 Laura Club Suite 647, Cynthiaberg, NH 76867",356d902e-1c1a-4a8c-8d10-75fb2382dd7e,04-01-2022 00:12,384.58,paypal,pending
c931399d-50db-4db5-bdfb-cf518367bda0,1477,03-04-2020 00:00,417.7,shipped,"723 Antonio Bridge Apt. 975, Adamsmouth, TX 91310",e594e071-f5b1-4920-8db1-133b12079422,11-01-2023 00:11,403.37,bank transfer,failed
24f6e688-9b4b-488e-b627-cb4bb3a8a4ff,6415,25-06-2023 00:00,418.57,delivered,"396 Larson Summit Suite 442, Edwardview, TN 85494",6c4a576e-20ea-4e69-a3fa-85a260f4e038,20-01-2024 00:12,124.69,credit card,completed
e0d01594-9139-4cba-88b4-cb7c952bedbc,6490,28-03-2020 00:00,236.61,pending,"5099 Clark Green Suite 352, Doyleville, CT 15778",7f590c2f-11dc-4eea-94de-2f7ae0b455a9,27-01-2021 00:03,232.76,bank transfer,failed
9066d31a-bf60-4705-b72d-6845f3bc42f2,2897,13-11-2020 00:00,12.01,shipped,"5546 Tina Underpass, Staffordmouth, SD 05570",ee2ffe65-ecea-4a66-ba9d-2b1eef3299c4,07-01-2022 00:10,454.37,credit card,pending
57f84a4d-099d-476b-bf9c-d4a79ca09b18,6119,28-07-2023 00:00,21.02,pending,"22912 Stephens Isle, Amandamouth, AK 01886",15735259-dd2d-4202-8297-936f87118990,01-01-2022 00:08,68.69,credit card,pending
8eb2f2c8-63a7-4379-9c8d-98b63e833812,8227,11-03-2021 00:00,338.85,pending,"8108 Stacey Lakes, East Stephen, MP 26417",19c134d8-cfab-4110-a7b4-180169d86e95,12-01-2021 00:11,137.66,paypal,completed
7608ea2b-b110-4866-a7ef-966217a27bac,9422,11-08-2020 00:00,60.16,delivered,"83952 Anderson Walk Suite 207, Port Katherine, MO 85712",5892825b-e764-43cd-add8-30ef2caec0af,26-01-2022 00:04,425.43,credit card,pending
3919c5b6-6519-4024-ad96-a07c1e8c8469,8672,29-07-2024 00:00,57.66,pending,"63160 Eileen Row, North Deniseton, MD 90944",7c155b03-13d9-4e40-8038-3774b21ecc3c,06-01-2023 00:01,273.98,credit card,completed
3919c5b6-6519-4024-ad96-a07c1e8c8469,8672,29-07-2024 00:00,57.66,pending,"63160 Eileen Row, North Deniseton, MD 90944",62712258-35f5-4e4c-98b4-6628f168b9c7,28-01-2024 00:01,271.92,credit card,pending
7da45999-6252-44fd-896b-29d0f3ed9992,8552,26-02-2025 00:00,206.4,pending,"2173 Yates Fort Suite 095, Smithshire, ID 34401",deb33d9d-4e20-47f2-9c7b-e51a54c90e6d,11-01-2024 00:03,83.95,paypal,pending
e8ecd0fd-d5d0-4bdd-b2fd-a02eb5749595,7389,13-03-2021 00:00,311.63,pending,"834 Wheeler Spring, Vasquezport, ND 58206",76ec3d0a-dcbf-48d1-9367-d91e60f10d1c,19-01-2022 00:03,466.13,paypal,completed
b7860464-e51a-4811-b887-0356f6a3630b,2387,30-01-2022 00:00,77.24,pending,"90488 Foster Stream, Lake Scottberg, MT 41073",4df36c92-a41b-431f-8be3-8c98d401c339,30-01-2020 00:05,346.28,paypal,failed
dbd7d070-61fb-441f-b2c4-ab9881661f77,8471,14-08-2021 00:00,447.86,delivered,"785 Mccoy Harbors, South Victoriaton, WY 81288",f46c5896-b1dd-4838-8e56-928e15360c73,12-01-2020 00:02,471.44,credit card,failed
a4e2d72b-0874-4fb4-8e41-809c1a6cd12d,1542,29-06-2020 00:00,178,shipped,"100 Hernandez Inlet, South Maurice, NH 68569",e3ca8abc-cbbb-4f65-88d7-c3d1a611e7b0,30-01-2024 00:03,15.92,bank transfer,completed
e64a9c0a-1dde-42a0-ba75-86d4509b9ceb,2415,30-08-2023 00:00,429.66,shipped,"08597 Shelly Parkway Suite 794, Lake Ruth, PR 54335",87829244-d1f4-4979-bccf-88ff6e933424,03-01-2022 00:02,245.15,credit card,completed
50c6f557-5ce4-4d4f-be7e-d268d3f8d88f,3915,27-05-2021 00:00,225.88,pending,"5478 Melissa Brooks Suite 260, Port Tanner, VA 53386",aeb9eb48-f3fa-46dc-bda1-d84aaf7436a8,05-01-2020 00:04,134.6,bank transfer,pending
0df8c01d-711d-4684-9b2d-6123419fb0c1,3483,15-01-2025 00:00,353.03,pending,"682 Kevin Well, Port Heathershire, IA 07829",5a88113c-54e4-4f32-b50e-f14fa41941bc,21-01-2021 00:02,41.33,paypal,completed
e43cd6de-c550-4f32-9ab6-24ad7a29cc28,2485,20-12-2024 00:00,189.02,pending,"4123 Hernandez Heights, South Caitlyn, RI 05552",94b678c1-dce2-4ee4-a9f4-e2d4ab60f4ca,12-01-2023 00:02,498.62,paypal,pending
f6593429-5f69-45e6-86fb-6e03277e94fa,7294,12-08-2022 00:00,333.76,pending,"3145 Heather Flats Suite 170, West Justinstad, MA 73335",af507a81-870e-40b3-9a5d-6215b05d4412,03-01-2022 00:04,378.95,credit card,failed
178f99f8-276e-4573-881a-bcfbf7a3d111,9856,22-11-2022 00:00,325.27,pending,"188 Allison Haven, Stonechester, WI 59851",e2427420-c997-4b42-ba9c-7d6bcc268da4,17-01-2024 00:03,469.58,credit card,pending
af769870-30a3-44f6-bd3f-9f2167f7c4f3,8474,22-02-2023 00:00,309.5,delivered,"33810 Williams Summit Apt. 700, Edwardland, NC 35532",9ef4c1d9-beee-4aa9-981c-0091d84a355c,01-01-2021 00:11,58.92,paypal,pending
556b1b73-4183-4fa5-9f7b-8ee41cc67a52,1666,23-02-2024 00:00,75.35,delivered,"46533 Harris Freeway, West Timothystad, UT 40170",f5aaa139-1746-4106-8278-e2ac3d2476f0,10-01-2021 00:02,139.3,bank transfer,pending
bf392d53-695b-45fe-80ee-b4d3257a79d9,1709,07-08-2021 00:00,61.17,shipped,"434 Clark Gateway, North Hannahfort, MI 04650",198da2c7-bdd1-44e5-9157-be6a9f85bb4c,17-01-2024 00:01,250.43,credit card,completed
98cbdeff-eb80-4d16-8073-3467e1329dce,8947,14-07-2020 00:00,262.3,shipped,"88550 Armstrong Groves Apt. 944, North Kristiland, AK 39801",97b8efbe-74e7-4d33-a322-829422dad5de,13-01-2020 00:04,419.6,credit card,pending
5b2a433c-9e82-4628-bb8b-92149f648bea,4615,04-01-2021 00:00,46.03,delivered,"120 Gabriel Roads Apt. 756, South Xaviermouth, NE 33674",1b39ddb4-6fa0-46fe-8d83-ae1cce9ed3f0,24-01-2023 00:04,390.89,credit card,completed
f349eca8-1e88-485b-b2e8-04e66879c6b2,3784,01-08-2023 00:00,293.28,delivered,"47254 Ryan Highway Apt. 689, New Gregory, PR 57438",56a29d47-c96b-4ea8-9b0b-c3558ab26c63,27-01-2022 00:09,402.72,bank transfer,failed
354a1a8d-082d-4e05-a43e-242db43c4baf,5041,31-10-2023 00:00,131.44,pending,"077 Smith Point Suite 949, Gonzalezstad, NH 50031",ecbc3943-3840-4750-9840-359e7279c73a,12-01-2024 00:02,491.42,paypal,pending
85701504-1bc3-4e97-bf54-4851b1573690,3440,06-02-2023 00:00,457.74,shipped,"05915 Davis Loop, Lake Haley, DE 98498",8b864315-18ba-4872-91d9-9af0a15b7aa4,31-01-2024 00:08,486.68,paypal,completed
bc703144-d8ba-4707-8fc8-ba5e3d037937,2605,11-10-2024 00:00,231.7,shipped,"Unit 8623 Box 0659, DPO AA 88755",562123a8-b9b4-404f-b2dc-7f5c39354673,22-01-2021 00:06,332.57,bank transfer,completed
0b286c9b-7dac-45b7-8145-39b7140b2f1b,8607,23-02-2024 00:00,354.91,shipped,"15758 Harvey Port, Port Traceymouth, IA 87228",f3eac8a8-8c12-4110-a55e-1a53fbe9ba02,05-01-2025 00:03,294.56,bank transfer,failed
0b286c9b-7dac-45b7-8145-39b7140b2f1b,8607,23-02-2024 00:00,354.91,shipped,"15758 Harvey Port, Port Traceymouth, IA 87228",50f27e89-1ad6-40ce-b495-709e0d65fa79,30-01-2021 00:07,431.14,paypal,completed
f4d080f4-ce49-4286-9e29-b9d6297b856f,9730,21-01-2022 00:00,450.73,pending,"4862 Diaz Lakes, South Steven, IN 74225",3fee12a6-8496-4d9f-ae97-317c517525fb,31-01-2020 00:07,304.49,paypal,pending
f4d080f4-ce49-4286-9e29-b9d6297b856f,9730,21-01-2022 00:00,450.73,pending,"4862 Diaz Lakes, South Steven, IN 74225",d4649f40-cc04-4223-be75-7801145b7f77,27-01-2024 00:10,313.94,paypal,completed
5e873080-871c-472e-9bd9-653110da1c77,2075,18-03-2023 00:00,102.29,pending,"99324 Johnson Port Apt. 625, Lake Thomasborough, DE 90368",b940cf3f-d3eb-4e02-bae9-1172c46e57cc,14-01-2024 00:10,138.7,bank transfer,failed
fe7003be-0fb4-4f58-853e-91961ad3297e,3514,26-07-2022 00:00,89.01,shipped,"1875 Hartman Fall Suite 920, Lake Tanya, VA 21346",c5c69052-da22-45a8-8f21-8507c70d2ea3,12-01-2024 00:01,62.84,bank transfer,failed
f694813e-a641-4f5c-8790-149611d05a67,3663,30-09-2024 00:00,271.49,shipped,"54586 Martinez Drive Suite 874, West Georgehaven, MN 31154",060b5bcf-b2a2-4bde-afe0-3e0686cb8cb9,15-01-2023 00:01,296.03,paypal,pending
2d9c3875-ac7b-46fd-8da6-2af6c7d86303,4610,07-10-2023 00:00,228.53,shipped,"79838 Marquez Corners Apt. 556, Sloanchester, FM 32933",75b8e302-d260-4ee2-a9e5-105a4e50c5e0,16-01-2020 00:05,221.85,credit card,completed
ebfb1636-a8ac-4160-b1c6-3f3857989316,1199,08-05-2023 00:00,149.48,pending,"5476 Samuel Mills Suite 735, Kyleville, LA 61862",c0de49a6-d485-404b-acc7-5535df4bd700,29-01-2024 00:11,110.74,credit card,completed
06bd367a-d39c-4f66-a710-82ae48078471,8944,20-09-2023 00:00,211.88,shipped,"7619 Anderson Port Suite 017, New Ericville, NV 55835",e029bc90-c14c-48ce-923c-557480172729,29-01-2022 00:08,447.77,credit card,completed
36cf6bf2-022c-4217-90fe-c275dc0d330c,2678,18-08-2021 00:00,116.76,delivered,"0223 John Keys Apt. 478, South Steven, DC 42784",0f703672-a9fd-4eb7-b69c-67ad223077e5,25-01-2022 00:12,209.96,credit card,completed
e66800bc-052f-49b1-bc41-54a6b6faed44,5544,08-08-2023 00:00,474.91,pending,"PSC 6075, Box 1210, APO AE 66090",c603251a-59a2-4d18-bb01-d9df4f90a08c,22-01-2020 00:05,51.7,bank transfer,pending
ca44271e-3dc4-486e-88bc-104d80c0c109,7948,17-12-2020 00:00,114.99,shipped,"37880 Gabrielle Cliff, New Johnchester, NM 95510",5d823697-0aaa-42dd-b5da-1f58c77f2cc9,02-01-2022 00:11,224.32,paypal,failed
7561cb5d-cce0-417d-ad51-c49960e2f257,3937,03-09-2022 00:00,16.27,delivered,"501 Bennett Cape Apt. 672, Rebeccaberg, PW 66496",18570d14-18df-43c0-a7bd-8c03ba78b0a4,17-01-2021 00:12,8.41,credit card,pending
873e3811-0393-4ead-b368-bf6b31565aa6,9055,18-09-2023 00:00,339.33,pending,"177 Maria Park Apt. 460, North Robert, IN 87483",59f7d873-688a-4496-8a01-a97b13ec44c3,13-01-2021 00:02,134.32,bank transfer,completed
873e3811-0393-4ead-b368-bf6b31565aa6,9055,18-09-2023 00:00,339.33,pending,"177 Maria Park Apt. 460, North Robert, IN 87483",a34ab226-238d-46b7-8870-a97db99aba92,03-01-2022 00:12,243.11,bank transfer,pending
577384e5-e5c4-4795-b329-fc64c43d0c8f,8177,02-08-2021 00:00,266.1,delivered,"164 Olson Ville, South Michael, SD 23986",2444dddf-b3c6-41e6-9762-00cbcf4afcb7,14-01-2021 00:06,487.31,bank transfer,failed
afae8a8f-6313-4b9d-9f86-c4239c9061d2,3689,05-10-2024 00:00,250.83,shipped,"040 Kimberly Lights Apt. 597, North Anthonyshire, TN 07788",2b120596-d30e-430c-a735-90e0456ed151,10-01-2024 00:06,496.98,credit card,pending
0e278a0b-0ae6-4fe9-bb5c-95dc6c0448f4,1322,22-12-2023 00:00,273.82,shipped,"PSC 6333, Box 8923, APO AA 82246",be9ddc80-0867-4fcc-ad10-fa56e896c795,16-01-2022 00:04,410.5,credit card,completed
a3f15d3c-2487-4075-a7a6-855093ec64b0,7394,17-09-2023 00:00,167.99,shipped,"53941 Hill Land Suite 189, West Amber, NC 31831",dc281f27-27c5-447c-b22d-da3e591dcdb7,24-01-2023 00:11,182.05,bank transfer,completed
8554533d-ec52-4771-a622-7eb7b4ffceca,9268,14-02-2023 00:00,404.02,pending,"Unit 5217 Box 6801, DPO AE 55165",f51c7a77-095a-468f-83c3-63d8aa25f510,17-01-2020 00:11,295.57,credit card,pending
8554533d-ec52-4771-a622-7eb7b4ffceca,9268,14-02-2023 00:00,404.02,pending,"Unit 5217 Box 6801, DPO AE 55165",e1862639-9c98-4c13-b7b0-6c383ccaa4ee,26-01-2023 00:09,304.52,bank transfer,completed
61951091-a7c4-4026-b308-ee6bb3dfdd8c,7591,25-04-2021 00:00,133.12,delivered,"USNS Diaz, FPO AP 99547",f2d06d56-68c5-4aea-82ee-e390e55e521a,18-01-2021 00:07,161.83,paypal,completed
c1fe27d9-b923-41f2-af8e-d8032012161e,4335,22-03-2020 00:00,424.52,pending,"29873 Bush Burgs Apt. 149, Houstonport, NH 43629",c079eee7-7a53-4948-b9b5-59435e7e3894,14-01-2021 00:09,394.61,bank transfer,failed
194d2bf0-db37-40b3-af17-8f79dd1a0114,3456,13-07-2023 00:00,104.04,shipped,"57368 Sandra Path Apt. 417, Rubenview, FM 28626",04ac23cb-d9dc-4a6b-8375-377d036493c8,21-01-2022 00:02,242.81,paypal,completed
d75ba7f8-92a8-45ee-8cfc-b8bf052b55cc,4309,06-11-2020 00:00,88.09,shipped,"127 Buck Expressway, Barbarashire, CA 82358",7b90cf82-e940-432e-8963-755dbb6749a4,15-01-2021 00:07,51.85,bank transfer,failed
7d3e6dbf-2492-4f3e-ba6d-d03112499a11,2375,12-10-2024 00:00,163.81,pending,"73449 Johnston Streets Apt. 519, Norrischester, MT 83216",b0918d47-439d-4060-b97f-e6a6ba1fad7a,12-01-2024 00:10,171.71,bank transfer,pending
2e4f8399-a14b-4805-8edc-0c38563e5923,5498,05-03-2023 00:00,225.34,pending,"6006 Matthew Key, West Christophershire, VI 99498",689799f2-8ebc-410c-86c6-84b4f3d856aa,12-01-2022 00:04,491.37,paypal,pending
20cfcf4e-dbe0-4e62-b2fb-b3bdfd6a635a,3374,21-10-2024 00:00,187.87,delivered,"810 Joseph Spurs, East Brandimouth, CA 81165",f6ec5f5e-7ffb-46de-b184-2395f16ba384,20-01-2024 00:01,310.09,credit card,pending
4f4a5e2c-ebde-4722-9184-ced2e702677f,8718,16-09-2020 00:00,371.1,pending,"7353 Davis Villages Suite 391, Lake Jaybury, WA 92280",6e9ac343-6d0c-4865-b75d-1379e0ea8792,13-01-2021 00:06,197.41,bank transfer,completed
411767d5-d95b-41b0-8671-a4f3de6ec895,1448,14-10-2023 00:00,383.37,delivered,"687 Thompson Tunnel, Port Kaitlinport, NH 43915",12124db3-43c5-484e-b7ed-36b3bb154c98,22-01-2020 00:08,131.7,credit card,pending
225f9eb8-a4d0-492b-840b-a4e3c5fdaa31,8397,11-02-2022 00:00,244.4,delivered,"800 Welch Knoll, Mcculloughview, GA 86871",945a5f29-cb03-4048-960a-f9103b135433,31-01-2023 00:10,250.35,paypal,completed
4a5e8eec-a06c-4555-a8a6-dd8304c99eea,3187,05-12-2020 00:00,137.73,delivered,"966 Padilla Crossroad Suite 830, Dannyville, OR 61416",da71d0ed-c3bb-4b8e-beda-646642dcdad5,04-01-2024 00:01,143.66,bank transfer,completed
117b1520-cd50-47df-b6c1-f8ea9e9f7371,7447,28-06-2020 00:00,439.43,delivered,"28061 Timothy Greens Suite 669, Wallview, NJ 20366",da16169d-1420-4ced-93ed-2ead2da93395,07-01-2024 00:06,439.24,paypal,completed
e30592c7-b2c7-445a-b159-202e3f161fab,5198,25-05-2022 00:00,45.8,delivered,"571 Daniel Roads Suite 449, Brownchester, IA 74489",64ffd46e-b5a2-42d9-bec3-be3a541098ec,04-01-2020 00:01,182.29,paypal,pending
dafdb3fe-77ca-4a93-8ff8-f2c80ca26481,6907,21-06-2024 00:00,463.86,pending,"USCGC Martin, FPO AP 41884",7af33cd6-0cb3-4e47-90c7-8b4985d64b7d,04-01-2022 00:11,16.61,paypal,pending
ca3d5f7b-8f8d-4137-aa3a-8981fc66eb9d,3478,26-12-2024 00:00,282.28,delivered,"49241 Thomas Neck, North Monica, NE 90742",07db4cbb-2e08-43c2-ae3b-19b27927f127,12-01-2021 00:07,101.51,bank transfer,completed
ee94cd15-668c-4fc2-83ab-0ce531662b5e,8704,12-01-2024 00:00,137.51,delivered,"2504 Harold Spurs Apt. 085, Allisonberg, IL 45407",be304ecf-9daf-4def-801d-ad95a44a1983,11-01-2021 00:03,403.18,credit card,failed
347cd7b5-66e8-4f64-9c00-8f2de395b153,3669,23-07-2020 00:00,200.37,pending,"36280 Monica Forges, Stephanieland, DE 46849",f9e9658c-0ba1-4b37-801b-48e0db285a85,05-01-2025 00:01,279.12,bank transfer,completed
eef1fab8-109b-481b-ab5e-2a9258f0b5af,3525,04-01-2022 00:00,69.09,pending,"36504 Johnson Divide Suite 224, Arnoldberg, FL 44657",79786a6c-2c42-41a7-8ee0-795fbf82058d,05-01-2023 00:11,58.96,paypal,pending
39f95ef6-bc00-44f5-a848-e6a30a81e461,5151,04-11-2024 00:00,184.17,delivered,"PSC 9168, Box 3171, APO AA 15354",2626b12d-1b36-44cd-a2e1-8456438f039e,01-01-2024 00:05,227.54,bank transfer,completed
a1aea90b-1c1d-4a69-9a85-1b0f76a57bc6,2339,30-06-2020 00:00,386.64,shipped,"24845 Burch Mill Apt. 137, Lake Theodoreview, CO 75653",4b24a36a-907b-4127-b472-ba469f73f0a0,22-01-2023 00:02,440.57,credit card,completed
c42a7290-6c83-4ddb-8734-4b85826b673f,4458,05-10-2022 00:00,100.69,delivered,"USNV Davis, FPO AP 44795",e0dfa4ec-d332-46f8-9585-c79bbdc9cf3c,16-01-2023 00:03,332.63,bank transfer,failed
94e6f86f-59d5-4b63-b270-a32f9fab99bf,6910,27-11-2021 00:00,348.42,delivered,"509 Webb Ports Apt. 818, Sergioberg, MS 52696",aecb20b8-18c3-4789-8883-052d77d5fe89,11-01-2023 00:03,209.75,bank transfer,failed
d6483381-6b37-48db-b8b5-f34b4be85833,7471,09-09-2022 00:00,404.27,shipped,"992 Jones Roads, North Candiceview, AZ 90940",9440f3a4-f97f-498a-bdf6-5243e85d9d1c,05-01-2024 00:05,257.71,bank transfer,pending
cb062860-006a-4434-a125-a38de6c1ece5,3049,02-11-2023 00:00,76.21,shipped,"PSC 6278, Box 9088, APO AP 98166",13a3d94e-5fff-462d-9e48-d40acc18b181,05-01-2021 00:04,87.05,credit card,failed
1ba94e5e-3c85-4406-abfd-0f41b470f029,2833,29-06-2023 00:00,409.82,delivered,"12179 Morrison Wells, Port Margaret, GA 27982",243fa5b2-979c-431b-b3e5-bc89549ab6d1,07-01-2020 00:07,354.31,credit card,failed
2ab18e6a-5a12-4046-9b26-9d2697c947a4,1523,02-06-2024 00:00,405.34,pending,"5256 Tracy Grove Suite 555, Myerschester, IL 32223",6697b628-bfd9-4317-a5f2-43dc791c8203,13-01-2020 00:06,112.52,credit card,failed
1750c9af-83bc-4df4-8ac0-52ec5e3a212f,4307,05-02-2020 00:00,225.16,pending,"071 Dennis Trail, Johnbury, NH 07871",3dd76e78-0c98-4619-9057-736da34ce238,15-01-2023 00:03,255.6,bank transfer,completed
1750c9af-83bc-4df4-8ac0-52ec5e3a212f,4307,05-02-2020 00:00,225.16,pending,"071 Dennis Trail, Johnbury, NH 07871",7afbb052-d068-4280-af0e-1f0b8ea71881,19-01-2025 00:02,46.96,credit card,pending
a483c11b-0aeb-4de7-a2b0-2513e3a80050,7799,24-07-2022 00:00,186.72,delivered,"01492 Moore Views, Port Erik, VA 89271",336367e5-3366-4c8d-ac1d-3d1344ab61ec,26-01-2021 00:03,93.19,bank transfer,completed
051d2142-e331-4c1e-8ed1-32e8d6967592,6927,24-08-2021 00:00,472.43,pending,"9486 Kimberly Trace, Morganview, FM 14380",e8933b1a-7253-4a7b-a856-cbccb1678119,26-01-2020 00:03,49.42,credit card,pending
4a971cc3-9d56-41ad-b602-7d63c76feeda,9476,27-11-2020 00:00,472.38,shipped,"0444 Rachel Harbors Apt. 942, Snydertown, NC 71124",bb358ca1-6ab0-406a-9daf-dd15f9d9ed99,23-01-2024 00:12,13,paypal,completed
96b9aee1-9c4a-4c4c-b152-6fb8956d57ed,2511,24-11-2022 00:00,40.47,shipped,"068 Erica Ranch Apt. 241, Holdermouth, AL 28936",e9e47c1d-6594-404e-8f62-b487645a169a,12-01-2022 00:02,243.43,paypal,pending
fc25cb47-e7fe-4482-bf07-a88e6a4704d4,4483,19-09-2020 00:00,233.16,shipped,"406 Corey Trail Suite 138, South Jennifer, IN 73520",36659343-2e95-4289-a49d-a706433066fe,09-01-2023 00:01,339.74,paypal,failed
23740394-5de5-43af-80e5-38dcc6c4fd32,2807,06-06-2024 00:00,69.22,delivered,"73506 Brian Club Apt. 664, Fieldston, OR 57378",c37069c2-6c6a-44fe-b81a-809f5121b264,07-01-2020 00:08,416.75,bank transfer,failed
3e8bd334-52c1-4f46-a56e-4444bab068d6,8786,11-09-2020 00:00,418.89,delivered,"5859 Montes Causeway, West Zachary, CA 00732",a973bd3f-d4a1-4b13-9c84-17d7743cbe54,14-01-2023 00:11,60.86,paypal,completed
0a3e22de-c9d9-4fc9-a49c-973b4bb3c391,8357,02-03-2024 00:00,83,delivered,"PSC 5907, Box 3128, APO AE 10111",7650c8d5-eab6-48a6-b8dc-c7f9f69f2601,14-01-2020 00:04,353.23,paypal,completed
c634c332-cfb6-4e5d-a46f-02acbb3e35f8,6554,19-10-2023 00:00,275.09,delivered,"65720 Obrien Center, Joanneton, NJ 67796",feaee664-d676-4424-b327-9f66cf5c1c43,02-01-2023 00:05,333.64,credit card,failed
32cea77e-78a7-4f27-b0fe-412935f22370,9235,02-04-2023 00:00,449.46,shipped,"52438 Anderson Shoals, South Markborough, VA 13218",254ac1f8-d274-4631-a420-519be5a655f5,25-01-2024 00:04,372.86,credit card,pending
79d2f6ed-2d82-43ac-990b-79f3dd847e03,6249,30-01-2023 00:00,206.88,shipped,"6196 Chandler Spur Suite 015, Lake Josephview, AL 11140",91d8f169-ef25-4261-8b09-3cb7258e4ffe,11-01-2023 00:08,360.25,bank transfer,failed
a111ebcd-e6e9-4008-9245-13eea6892dfd,5882,17-01-2022 00:00,201.07,pending,"56781 Smith Estate, West Karen, MO 40947",a28bba18-c8ba-4328-ba7a-d84b32003d77,19-01-2020 00:07,80.83,bank transfer,failed
315e1b78-9619-4bb1-83e5-31bef582f3b5,1993,06-03-2022 00:00,165.98,delivered,"058 Spencer Harbors, West Cindyfort, NM 93783",e04b1d24-1e02-4529-85d0-c3aa28cfb311,10-01-2021 00:10,415.02,bank transfer,failed
315e1b78-9619-4bb1-83e5-31bef582f3b5,1993,06-03-2022 00:00,165.98,delivered,"058 Spencer Harbors, West Cindyfort, NM 93783",193dbcb2-9105-43cf-a4ba-8259ecd6218d,30-01-2024 00:03,438.89,credit card,completed
867a45f6-a37d-43d2-9dab-4f2b6812f652,5739,09-01-2024 00:00,330,shipped,"USS Stanton, FPO AA 49426",21ddc946-6718-4656-8e02-3906c78ba07c,16-01-2020 00:03,470.07,credit card,failed
486bf976-29c5-4698-b35e-5035112375a9,5609,20-04-2022 00:00,32.29,delivered,"945 Benjamin Lights, New Jennifer, RI 18967",1b837bcb-48f4-471f-b82a-77f38d67b54e,24-01-2023 00:06,28.96,bank transfer,failed
486bf976-29c5-4698-b35e-5035112375a9,5609,20-04-2022 00:00,32.29,delivered,"945 Benjamin Lights, New Jennifer, RI 18967",c24477dd-1950-4bb9-8e3a-dd128dc2111c,29-01-2023 00:06,203.74,bank transfer,failed
